회차,등수,번호,상호명,주소
1013,2,28,세븐일레븐 현풍대로점,대구 달성군 비슬로 581 세븐일레븐현풍대로점
1013,2,29,토큰판매소,대구 동구  아양로 200
1013,2,30,수성복권(미니마트),대구 수성구 시지로1길 29 1층 복권판매점
1013,2,31,버스매표소,인천 부평구 부평대로 3 가판
1013,2,32,희망로또 판매점,인천 부평구 화랑로 94
1013,2,33,복권나라(가좌사),인천 서구 원적로 73
1013,2,34,로또복권방,인천 서구 장고개로 333
1013,2,35,주공부동산써브,인천 서구 원적로 105 외1필지
1013,2,36,L마트,인천 서구 승학로 528 아카데미프라자107호
1013,2,37,한국인세계대박복권,인천 연수구 한나루로197번길 34
1013,2,38,이마트24신포문화의거리점,인천 중구 우현로49번길 25 제1호
1013,2,39,토토죤,광주 광산구 비아중앙로31번길 10 1층
1013,2,40,대박나라(우산),광주 북구 면앙로 131
1013,2,41,서대전로또복권방,대전 서구 가수원로 106
1013,2,42,씨스페이스 로또명당점,대전 서구 관저로129번길 3
1013,2,43,설악복권방,경기 가평군 신천중앙로 80 1층 복권방
1013,2,44,교통카드충전소,경기 고양시 덕양구 화정로 지하 60 화정역 2번출구
1013,2,45,주공슈퍼,경기 고양시 일산동구 장백로 59 주공아파트단지상가
1013,2,46,복권천국,경기 광명시 기아로 6
1013,2,47,복권마트,경기 부천시 소사로 253 1층
1013,2,48,장군슈퍼,경기 부천시 소사로 837
1013,2,49,들어오3  로또 앤 과자,"경기 수원시 권선구 호매실로90번길 27 1동 102호(호매실동, Good프라임)"
1013,2,50,들어오3  로또 앤 과자,"경기 수원시 권선구 호매실로90번길 27 1동 102호(호매실동, Good프라임)"
1013,2,51,들어오3  로또 앤 과자,"경기 수원시 권선구 호매실로90번길 27 1동 102호(호매실동, Good프라임)"
1013,2,52,영화모음,경기 수원시 장안구 금당로39번길 6 뉴타운프라자A-107
1013,2,53,복권판매점(행복드림),경기 양평군 강남로 1016 나동 4호
1013,2,54,로또휴게실,경기 용인시 기흥구 용구대로 1885
1013,2,55,광성슈퍼,경기 이천시 단월로 33
1013,2,56,내츄럴하우스복권판매점,경기 평택시 중앙로 1 1층 상가
1013,2,57,세븐일레븐동삭원룸점,경기 평택시 서재1길 62 101호 세븐일레븐 내
1013,2,58,세븐일레븐동삭원룸점,경기 평택시 서재1길 62 101호 세븐일레븐 내
1013,2,59,정현로또,경기 화성시 3.1만세로 655 1층 GS25편의점
1013,2,60,1등로또,경기 화성시 동탄대로14길 5-33 101호
1014,1,1,서울구가-17가판,서울 구로구 구로동로 130-2 구로4동우체국앞가판
1014,1,2,가로판매점,서울 용산구 한강대로 114 신용산역 1번출구앞 가판
1014,1,3,갈렙분식한식,서울 중랑구 용마산로115길 92
1014,1,4,현대슈퍼,광주 서구  상무대로 871
1014,1,5,가판점,경기 부천시 부일로 461 1층 일부
1014,1,6,금곡로,"경기 수원시 권선구 금곡로197번길 18-23 105호(금곡동, 해피라움블루)"
1014,1,7,로또복권방,충남 천안시 서북구 쌍용대로 190 상가3호
1014,1,8,행운플러스,전북 전주시 덕진구 송천로 1
1014,1,9,드림마트,경남 김해시  인제로170번길 15-6 편의점 내
1014,1,10,스마일,경남 양산시 북안남4길 2 복권판매점
1014,2,1,정인당,서울 강남구  역삼로 125
1014,2,2,가로판매대,서울 강동구 올림픽로 648 천호역 3번 출구 앞(가판점)
1014,2,3,행운복권방,서울 금천구 가산디지털1로 168 A동 103호
1014,2,4,스파,서울 노원구 동일로 1493 주공10단지종합상가111
1014,2,5,명신사,서울 마포구 월드컵로 97
1014,2,6,대박복권,서울 마포구  독막로  21 1층 중앙(합정동)
1014,2,7,오케이상사,서울 서초구  신반포로 176 센트럴시티내100호매점
1014,2,8,인터넷 복권판매사이트,동행복권(dhlottery.co.kr)
1014,2,9,인터넷 복권판매사이트,동행복권(dhlottery.co.kr)
1014,2,10,인터넷 복권판매사이트,동행복권(dhlottery.co.kr)
1014,2,11,황금알대박동행로또방,서울 성북구 화랑로 167 코너 부동산
1014,2,12,대일복권방,서울 양천구  목동남로4길 17
1014,2,13,농가마트,서울 양천구 중앙로 264 1층
1014,2,14,농가마트,서울 양천구 중앙로 264 1층
1014,2,15,농가마트,서울 양천구 중앙로 264 1층
1014,2,16,행운대박복권,서울 영등포구 영신로19길 8-1
1014,2,17,공항상회로또판매점,부산 강서구 평강로 185-1
1014,2,18,바사기,부산 강서구 명지국제11로 53 1층 103호
1014,2,19,뉴빅마트,부산 기장군 정관중앙로 48 106호
1014,2,20,부일카서비스,부산 동구 자성로133번길 35
1014,2,21,빅세일복권방,부산 부산진구 서면문화로 6
1014,2,22,럭키,부산 북구 시랑로 137
1014,2,23,라이마,부산 북구 만덕1로 97-1
1014,2,24,복터졌네 대박로또,부산 사상구 광장로21번길 46
1014,2,25,로또 앤 커피,"부산 수영구 광안해변로 311 1층 115호(민락동, 서희스타힐스 센텀프리모)"
1014,2,26,해운대온천복권방,부산 해운대구 해운대해변로 323
1014,2,27,로또복권,대구 달서구 신당로 26 1층 복권방
1014,2,28,로또복권,대구 동구 아양로 294 1층
1014,2,29,희망복권방,인천 계양구 효서로 293
1014,2,30,라이프슈퍼,인천 계양구 오조산로89번길 9 태영프라자106호
1014,2,31,프로통신,인천 남동구 구월로 366
1014,2,32,복권왕국,인천 부평구 경인로 931
1014,2,33,로또복권방,인천 서구 신현로 44 1층102호
1014,2,34,로또복권,인천 중구  운서2로68번길 1 102호
1014,2,35,충장인업사,광주 동구 제봉로 35
1014,2,36,에이스복권방,광주 북구 임방울대로 1059 1층 101호
1014,2,37,에이스복권방,광주 북구 임방울대로 1059 1층 101호
1014,2,38,제일로또,광주 서구 쌍학로8번길 2
1014,2,39,천복권방,대전 대덕구 한밭대로1043번길 2
1014,2,40,또또와복권방,세종   나성북로 30 189호
1014,2,41,마두역상행선 가판대,경기 고양시 일산동구 중앙로 1181 마두역 중앙 횡단보도 오른쪽
1014,2,42,굳프렌즈일산현대-24시편의점,경기 고양시 일산서구 일청로 40-1 1층
1014,2,43,행운로또,경기 김포시 약암로 911
1014,2,44,마산역 복권판매점,경기 김포시 김포한강7로22번길 174-80 103호
1014,2,45,씨유 학운중앙점,경기 김포시 황금4로 99 101호
1014,2,46,복권나라,경기 남양주시 도농로 13
1014,2,47,행운슈퍼 복권사는날,경기 부천시 경인로 148
1014,2,48,로또복권방,경기 성남시 분당구 대왕판교로 660 1층 136호
1014,2,49,남문시장,"경기 수원시 팔달구 수원천로255번길 6 89호(영동, 영동시장)"
1014,2,50,로또대박복권,경기 안성시 백성1길 5
1014,2,51,인생역전,경기 파주시 새꽃로 227 7호
1014,2,52,로또판매점,충남 태안군 환동로 37
1014,2,53,동아전업사,전북 전주시 덕진구 기린대로 691-2
1014,2,54,찬스복권방,전북 전주시 덕진구 태진로 120
1014,2,55,베스트올수성점,전북 정읍시 수성2로 28
1014,2,56,윤슬복권판매점,전남 강진군 중앙로 83 1층
1014,2,57,나눔로또편의점,전남 광양시 공영로 90
1014,2,58,황금알복권,전남 광양시 광포로 39 1층 (광영동)
1014,2,59,복권나라동성점,전남 순천시 연향번영길 94 동성아파트 상가113호
1014,2,60,금진슈퍼,전남 여수시 좌수영로 11
1015,1,1,오렌지데이편의점,부산 해운대구  좌동순환로249번길 11 르네상스오피스102호
1015,1,2,복권명당(영남점),대구 달서구 월배로 122
1015,1,3,1등로또방,광주 동구 중앙로 249-2
1015,1,4,오천억복권방,광주 서구 상무대로 1087
1015,1,5,돈방석,경기 수원시 장안구 수성로157번길 60 112호
1015,1,6,복권천국,전남 여수시 선소로 62 부영아파트상가4동1-2호
1015,1,7,큐마트학동점로또,전남 여수시 학동서5길 2 큐마트내
1015,1,8,부강 돈벼락,경남 양산시  물금로 41 양산물금양우내안애5차리버파크 상가108호 양우대산부동산 내
1015,2,1,강남행복복권,서울 강남구  언주로 408 1층 111호
1015,2,2,꿀꿀이 복권방,서울 강동구 양재대로116길 35 101호
1015,2,3,자양사거리가로매점,서울 광진구 자양로 95
1015,2,4,버스토큰판매소,서울 구로구 시흥대로 577 구로디지털단지 6번출구앞 가판점
1015,2,5,로또 천왕점,서울 구로구  오리로 1097-7 (천왕동)
1015,2,6,행운복권방,서울 노원구 광운로 49 1층(월계동)
1015,2,7,스파,서울 노원구 동일로 1493 주공10단지종합상가111
1015,2,8,강원슈퍼,서울 서대문구 모래내로 355
1015,2,9,인터넷 복권판매사이트,동행복권(dhlottery.co.kr)
1015,2,10,교통카드,서울 서초구 강남대로 517
1015,2,11,인터넷 복권판매사이트,동행복권(dhlottery.co.kr)
1015,2,12,인터넷 복권판매사이트,동행복권(dhlottery.co.kr)
1015,2,13,오케이상사,서울 서초구  신반포로 176 센트럴시티내100호매점
1015,2,14,복권방,서울 성북구 동소문로20길 28-4
1015,2,15,우선식품,서울 영등포구 도신로 231-2
1015,2,16,복권판매점,서울 은평구 서오릉로 217-2
1015,2,17,평안당,서울 종로구 종로 219
1015,2,18,씨유 종각센트로폴리스점,서울 종로구 우정국로 26 센트로폴리스빌딩 1층 15호
1015,2,19,갈렙분식한식,서울 중랑구 용마산로115길 92
1015,2,20,갈렙분식한식,서울 중랑구 용마산로115길 92
1015,2,21,대박복권방,부산 금정구 무학송로 98 복권판매점
1015,2,22,중앙토탈대리점,부산 금정구 금강로565번길 16 복권판매점
1015,2,23,빅세일복권방,부산 부산진구 서면문화로 6
1015,2,24,셀프카메라,부산 부산진구 가야대로443번길 30
1015,2,25,오렌지데이연산점,부산 연제구 거제천로 174
1015,2,26,일등복권편의점,대구 달서구 대명천로 220 1층
1015,2,27,서재강변로또,대구 달성군 서재로 172
1015,2,28,복권명당,대구 동구 경안로 751
1015,2,29,복권천국,대구 북구 동북로 275 1층
1015,2,30,삼성슈퍼,인천 계양구 효서로 357
1015,2,31,복권세상,인천 계양구 작전시장로 11
1015,2,32,프리마트,인천 남동구 석산로 9 1층
1015,2,33,한일로또,인천 동구 새천년로 71-1
1015,2,34,SK 복권방,인천 미추홀구 용정공원로 33 상가 A-2동 1층 104호
1015,2,35,대박천하마트,인천 부평구 굴포로 48
1015,2,36,대박천하마트,인천 부평구 굴포로 48
1015,2,37,대박천하마트,인천 부평구 굴포로 48
1015,2,38,대박천하마트,인천 부평구 굴포로 48
1015,2,39,한국인세계대박복권,인천 연수구 한나루로197번길 34
1015,2,40,알리바이,광주 광산구 수등로 253 1층 알리바이
1015,2,41,지에스(GS)25 신가부영점,광주 광산구 수등로 287 부영상가1층112호
1015,2,42,동부슈퍼,대전 동구 동서대로 1706
1015,2,43,씨스페이스 로또명당점,대전 서구 관저로129번길 3
1015,2,44,영화유통(1등복권방),울산 남구 신정로 19 삼성아파트 상가 204-101
1015,2,45,버스표판매소,경기 고양시 덕양구 화신로 76 가라뫼 사거리 변전소 앞 버스정류장
1015,2,46,진성,경기 고양시 덕양구 고양시청로 2
1015,2,47,대박 오렌지24시 편의점,경기 고양시 덕양구 고양대로1369번길 7 1층
1015,2,48,필텍시스템,경기 고양시 덕양구 토당로 130 1층
1015,2,49,명당복권,경기 군포시 군포로 763 103호
1015,2,50,티켓몰,경기 김포시 사우중로 15
1015,2,51,로또명당,경기 김포시 김포대로 323
1015,2,52,로또부동산,경기 남양주시 해밀예당1로 30-15 110호
1015,2,53,성명전력,경기 동두천시 큰시장로 43
1015,2,54,풍전슈퍼,경기 부천시 조마루로 428
1015,2,55,다들복권방,경기 부천시 고리울로 51 고강빌딩1층
1015,2,56,디딤슈퍼,경기 부천시 도약로 279
1015,2,57,드림월드,경기 성남시 수정구 수정로 346
1015,2,58,행운복권방,경기 수원시 영통구 반달로7번길 40 평익칼라스위트110호
1015,2,59,천하명당복권방,경기 수원시 팔달구 효원로 36
1015,2,60,월드마트,경기 시흥시 서해안로 81-44 오이도철강단지 6동 101호 월드마트
1016,1,1,나눔로또 석촌점,서울 송파구 백제고분로27길 34 1층
1016,1,2,가판14호,서울 중구 퇴계로 37
1016,1,3,가판14호,서울 중구 퇴계로 37
1016,1,4,희망복권방,부산 동래구 명장로20번길 26
1016,1,5,운수대통,인천 부평구 동암광장로 6 1층 A호
1016,1,6,우두로또,강원 춘천시 영서로 2786 1층
1016,1,7,국영슈퍼,충남 아산시 시민로 366
1016,1,8,종합복권방,전남 해남군 해남로 34
1016,1,9,고현시장만남의광장복권방,경남 거제시 거제중앙로19길 8 102호
1016,1,10,호박넝쿨복권방,경남 김해시 여래로20번길 50-7 103호
1016,1,11,지에스(GS25)뉴양산혜인점,경남 양산시 웅상대로 955 GS편의점
1016,2,1,버스토큰판매소,서울 구로구 시흥대로 577 구로디지털단지 6번출구앞 가판점
1016,2,2,로또 명당 가판점,서울 금천구 남부순환로 1390 가판
1016,2,3,코사마트독산점,서울 금천구 독산로75길 15
1016,2,4,인터넷 복권판매사이트,동행복권(dhlottery.co.kr)
1016,2,5,인터넷 복권판매사이트,동행복권(dhlottery.co.kr)
1016,2,6,인터넷 복권판매사이트,동행복권(dhlottery.co.kr)
1016,2,7,인터넷 복권판매사이트,동행복권(dhlottery.co.kr)
1016,2,8,비디오카페(성수점),서울 성동구 성덕정길 84 1층
1016,2,9,용꿈돼지꿈,서울 송파구 성내천로6길 3
1016,2,10,가로판매점,서울 용산구 원효로 166
1016,2,11,행운복권방,서울 은평구 서오릉로 10
1016,2,12,행운복권방,서울 은평구  은평로 101 응암연립 1층 3호
1016,2,13,중구-가로가판대-37,서울 중구 남대문로 20-2
1016,2,14,트윙클용마점,서울 중랑구 용마산로 494 상아빌딩1층
1016,2,15,한아름복권방,부산 금정구 서동로175번길 25-4 102호 복권판매점
1016,2,16,부일카서비스,부산 동구 자성로133번길 35
1016,2,17,부일카서비스,부산 동구 자성로133번길 35
1016,2,18,25시슈퍼,부산 사상구 백양대로 964
1016,2,19,동매복권,부산 사하구 다대로144번길 1
1016,2,20,대박복권방,부산 해운대구 재반로 209-1 7통6반
1016,2,21,일등복권편의점,대구 달서구 대명천로 220 1층
1016,2,22,대진,대구 동구  안심로22길 40-3 제1동 제1층 제109호
